electricity_pricing,1,2,3
0.511744,0,0,0
0.4260096,0,0,0
0.4158976,0,0,0
0.396544,0,0,0
0.3584,0,0,0
0.383744,0,0,0
0.451968,0,0,0
0.530944,0,0,0
0.5104896,0,0,0
0.4671744,0,0,0
0.4608,0,0,0
0.4608,0,0,0
0.4283136,0,0,0
0.422144,0,0,0
0.453888,0,0,0
0.4569088,0,0,0
0.4575232,0,0,0
0.5688576,0,0,0
0.562944,0,0,0
0.614656,0,0,0
0.6401792,0,0,0
0.5732352,0,0,0
0.5283584,0,0,0
0.3295232,0,0,0
0.517376,0,0,0
0.4240128,0,0,0
0.4199168,0,0,0
0.409856,0,0,0
0.3837952,0,0,0
0.4113664,0,0,0
0.4482816,0,0,0
0.62464,0,0,0
0.686976,0,0,0
0.70144,0,0,0
0.644864,0,0,0
0.562432,0,0,0
0.4472832,0,0,0
0.384,0,0,0
0.179584,0,0,0
0.230144,0,0,0
0.383744,0,0,0
0.4872704,0,0,0
0.627456,0,0,0
0.690944,0,0,0
0.768,0,0,0
0.713728,0,0,0
0.67072,0,0,0
0.50432,0,0,0
0.4465408,0,0,0
0.415872,0,0,0
0.4128,0,0,0
0.4424192,0,0,0
0.444544,0,0,0
0.56832,0,0,0
0.639744,0,0,0
0.722432,0,0,0
0.767744,0,0,0
0.78848,0,0,0
0.639744,0,0,0
0.56832,0,0,0
0.56832,0,0,0
0.5888,0,0,0
0.588544,0,0,0
0.595456,0,0,0
0.4764416,0,0,0
0.5179136,0,0,0
0.588544,0,0,0
0.6854912,0,0,0
0.6631424,0,0,0
0.6515968,0,0,0
0.6313728,0,0,0
0.638336,0,0,0
0.558336,0,0,0
0.4973056,0,0,0
0.5064192,0,0,0
0.558336,0,0,0
0.528896,0,0,0
0.544256,0,0,0
0.5606144,0,0,0
0.6128128,0,0,0
0.7258624,0,0,0
0.4722432,0,0,0
0.3745536,0,0,0
0.12544,0,0,0
0.0,0,0,0
-0.0007168,0,0,0
-0.0063744,0,0,0
-0.000256,0,0,0
0.32256,0,0,0
0.4361216,0,0,0
0.628224,0,0,0
0.630784,0,0,0
0.7296,0,0,0
0.844544,0,0,0
0.712192,0,0,0
0.7524864,0,0,0
0.767744,0,0,0
0.6144,0,0,0
0.6758912,0,0,0
0.639744,0,0,0
0.5888,0,0,0
0.58368,0,0,0
0.57344,0,0,0
0.565248,0,0,0
0.557312,0,0,0
0.4702464,0,0,0
0.3812352,0,0,0
0.114944,0,0,0
0.0135936,0,0,0
0.000256,0,0,0
0.0002304,0,0,0
0.14912,0,0,0
0.3322368,0,0,0
0.560128,0,0,0
0.6912512,0,0,0
0.688896,0,0,0
0.7604224,0,0,0
0.688384,0,0,0
0.63488,0,0,0
0.574208,0,0,0
0.7070464,0,0,0
0.631808,0,0,0
0.596736,0,0,0
0.5376,0,0,0
0.500608,0,0,0
0.5646336,0,0,0
0.6781696,0,0,0
0.7678208,0,0,0
0.7296768,0,0,0
0.6528,0,0,0
0.5501952,0,0,0
0.4882176,0,0,0
0.480896,0,0,0
0.4655104,0,0,0
0.4607488,0,0,0
0.4602112,0,0,0
0.4681216,0,0,0
0.5616384,0,0,0
0.6740992,0,0,0
0.7602944,0,0,0
0.7433472,0,0,0
0.6855936,0,0,0
0.6348544,0,0,0
0.523264,0,0,0
0.493824,0,0,0
0.4830976,0,0,0
0.4743168,0,0,0
0.46848,0,0,0
0.475008,0,0,0
0.4903168,0,0,0
0.5876224,0,0,0
0.6880768,0,0,0
0.6664448,0,0,0
0.5606912,0,0,0
0.4672256,0,0,0
0.4411392,0,0,0
0.3484672,0,0,0
0.2816512,0,0,0
0.2560256,0,0,0
0.3024384,0,0,0
0.358144,0,0,0
0.565248,0,0,0
0.639744,0,0,0
0.7099648,0,0,0
0.7915008,0,0,0
0.756992,0,0,0
0.6656,0,0,0
0.64,0,0,0
0.6784,0,0,0
0.5981696,0,0,0
0.59136,0,0,0
0.556288,0,0,0
0.4959488,0,0,0
0.5435392,0,0,0
0.6367744,0,0,0
0.67072,0,0,0
0.7010048,0,0,0
0.65088,0,0,0
0.620544,0,0,0
0.5842432,0,0,0
0.563456,0,0,0
0.50688,0,0,0
0.5152768,0,0,0
0.50176,0,0,0
0.5132032,0,0,0
0.6176,0,0,0
0.681472,0,0,0
0.765312,0,0,0
0.7721728,0,0,0
0.6887168,0,0,0
0.64,0,0,0
0.5937664,0,0,0
0.595072,0,0,0
0.5315328,0,0,0
0.5123584,0,0,0
0.507008,0,0,0
0.5119232,0,0,0
0.5234176,0,0,0
0.65024,0,0,0
0.6971648,0,0,0
0.7222016,0,0,0
0.6471168,0,0,0
0.553856,0,0,0
0.5441024,0,0,0
0.5169408,0,0,0
0.4996864,0,0,0
0.4957184,0,0,0
0.4914944,0,0,0
0.4979968,0,0,0
0.544768,0,0,0
0.6270464,0,0,0
0.6939392,0,0,0
0.6971136,0,0,0
0.6795776,0,0,0
0.6494208,0,0,0
0.5903616,0,0,0
0.550144,0,0,0
0.55552,0,0,0
0.533376,0,0,0
0.5329664,0,0,0
0.4955136,0,0,0
0.5039616,0,0,0
0.5256448,0,0,0
0.570112,0,0,0
0.6154496,0,0,0
0.6584576,0,0,0
0.5051392,0,0,0
0.4841472,0,0,0
0.479232,0,0,0
0.429184,0,0,0
0.4028928,0,0,0
0.3868416,0,0,0
0.3968256,0,0,0
0.4590592,0,0,0
0.5022976,0,0,0
0.584576,0,0,0
0.6041344,0,0,0
0.681088,0,0,0
0.63488,0,0,0
0.5803776,0,0,0
0.4893696,0,0,0
0.4694272,0,0,0
0.4566784,0,0,0
0.4459776,0,0,0
0.470272,0,0,0
0.46336,0,0,0
0.4837888,0,0,0
0.4892672,0,0,0
0.485376,0,0,0
0.4419072,0,0,0
0.3752448,0,0,0
0.3122944,0,0,0
0.1773056,0,0,0
0.064128,0,0,0
0.0687104,0,0,0
0.1032192,0,0,0
0.1685504,0,0,0
0.2757376,0,0,0
0.4382464,0,0,0
0.4994048,0,0,0
0.5268736,0,0,0
0.4978432,0,0,0
0.4501504,0,0,0
0.4272128,0,0,0
0.4101632,0,0,0
0.3583232,0,0,0
0.3636992,0,0,0
0.3158528,0,0,0
0.3429376,0,0,0
0.3582976,0,0,0
0.374016,0,0,0
0.3686656,0,0,0
0.341888,0,0,0
0.256,0,0,0
0.1943552,0,0,0
0.075904,0,0,0
0.0067584,0,0,0
-0.0397568,0,0,0
0.0,0,0,0
0.0002048,0,0,0
0.0384,0,0,0
0.169472,0,0,0
0.4045312,0,0,0
0.467328,0,0,0
0.4903424,0,0,0
0.49792,0,0,0
0.4389376,0,0,0
0.4046592,0,0,0
0.245504,0,0,0
0.20736,0,0,0
0.21504,0,0,0
0.20736,0,0,0
0.21824,0,0,0
0.2363136,0,0,0
0.3256576,0,0,0
0.3701504,0,0,0
0.3583232,0,0,0
0.3766016,0,0,0
0.2413568,0,0,0
0.2015232,0,0,0
0.1635584,0,0,0
0.1534976,0,0,0
0.1152,0,0,0
0.1550848,0,0,0
0.2122752,0,0,0
0.3104,0,0,0
0.4859904,0,0,0
0.615168,0,0,0
0.6418688,0,0,0
0.64,0,0,0
0.5663488,0,0,0
0.51712,0,0,0
0.5248,0,0,0
0.4940288,0,0,0
0.4893184,0,0,0
0.488832,0,0,0
0.4864,0,0,0
0.5135616,0,0,0
0.6432512,0,0,0
0.7460608,0,0,0
0.7563008,0,0,0
0.6546176,0,0,0
0.570368,0,0,0
0.5172224,0,0,0
0.452096,0,0,0
0.4551936,0,0,0
0.409344,0,0,0
0.4061696,0,0,0
0.4067584,0,0,0
0.4875008,0,0,0
0.5758208,0,0,0
0.6119168,0,0,0
0.6144256,0,0,0
0.572416,0,0,0
0.512,0,0,0
0.471552,0,0,0
0.48896,0,0,0
0.485248,0,0,0
0.468736,0,0,0
0.4691968,0,0,0
0.4694528,0,0,0
0.5067776,0,0,0
0.5817344,0,0,0
0.6397952,0,0,0
0.639744,0,0,0
0.5374976,0,0,0
0.49536,0,0,0
0.4754176,0,0,0
0.4032,0,0,0
0.40128,0,0,0
0.3784448,0,0,0
0.4321792,0,0,0
0.4500224,0,0,0
0.502144,0,0,0
0.570752,0,0,0
0.63744,0,0,0
0.64,0,0,0
0.6123008,0,0,0
0.563456,0,0,0
0.5170432,0,0,0
0.482688,0,0,0
0.4605952,0,0,0
0.4635648,0,0,0
0.4580352,0,0,0
0.46208,0,0,0
0.5117952,0,0,0
0.5881856,0,0,0
0.6554112,0,0,0
0.656,0,0,0
0.5945856,0,0,0
0.5323008,0,0,0
0.486144,0,0,0
0.4511488,0,0,0
0.428288,0,0,0
0.4031488,0,0,0
0.4197376,0,0,0
0.4403456,0,0,0
0.4744704,0,0,0
0.5246976,0,0,0
0.5647872,0,0,0
0.5724416,0,0,0
0.5643264,0,0,0
0.5112576,0,0,0
0.495104,0,0,0
0.52736,0,0,0
0.4791808,0,0,0
0.4787456,0,0,0
0.4592896,0,0,0
0.4507904,0,0,0
0.4853248,0,0,0
0.5582592,0,0,0
0.614272,0,0,0
0.624896,0,0,0
0.565888,0,0,0
0.5031936,0,0,0
0.4029696,0,0,0
0.382976,0,0,0
0.26112,0,0,0
0.256,0,0,0
0.2221312,0,0,0
0.3045632,0,0,0
0.42752,0,0,0
0.473344,0,0,0
0.5366016,0,0,0
0.5375232,0,0,0
0.5367296,0,0,0
0.49152,0,0,0
0.454528,0,0,0
0.499712,0,0,0
0.47488,0,0,0
0.4572928,0,0,0
0.414464,0,0,0
0.332544,0,0,0
0.3137792,0,0,0
0.3603712,0,0,0
0.3942656,0,0,0
0.4168704,0,0,0
0.2048,0,0,0
-0.009216,0,0,0
-0.4734464,0,0,0
-0.5692416,0,0,0
-0.5565952,0,0,0
-0.550144,0,0,0
-0.4270592,0,0,0
-0.179456,0,0,0
0.127744,0,0,0
0.3584,0,0,0
0.4305664,0,0,0
0.4416,0,0,0
0.4852992,0,0,0
0.4554496,0,0,0
0.4397568,0,0,0
0.376064,0,0,0
0.3136,0,0,0
0.2658048,0,0,0
0.2398464,0,0,0
0.2294272,0,0,0
0.239744,0,0,0
0.2396416,0,0,0
0.2817536,0,0,0
0.2253312,0,0,0
0.0228608,0,0,0
-0.00896,0,0,0
-0.0512,0,0,0
-0.2351104,0,0,0
-0.3000576,0,0,0
-0.164864,0,0,0
-0.009216,0,0,0
0.127744,0,0,0
0.2860288,0,0,0
0.4224256,0,0,0
0.508544,0,0,0
0.575872,0,0,0
0.5590016,0,0,0
0.5266688,0,0,0
0.4786944,0,0,0
0.4734976,0,0,0
0.4704768,0,0,0
0.4752128,0,0,0
0.476416,0,0,0
0.4815872,0,0,0
0.5121536,0,0,0
0.6073088,0,0,0
0.6703872,0,0,0
0.6975232,0,0,0
0.6375936,0,0,0
0.5954304,0,0,0
0.5836032,0,0,0
0.54016,0,0,0
0.512,0,0,0
0.498944,0,0,0
0.4914944,0,0,0
0.48512,0,0,0
0.512,0,0,0
0.57728,0,0,0
0.7011328,0,0,0
0.7058176,0,0,0
0.6782208,0,0,0
0.65024,0,0,0
0.558336,0,0,0
0.497664,0,0,0
0.4794368,0,0,0
0.4926208,0,0,0
0.4942336,0,0,0
0.5032704,0,0,0
0.596352,0,0,0
0.562944,0,0,0
0.6847744,0,0,0
0.6911488,0,0,0
0.639744,0,0,0
0.5660672,0,0,0
0.5251584,0,0,0
0.497408,0,0,0
0.5152,0,0,0
0.5184256,0,0,0
0.507392,0,0,0
0.504576,0,0,0
0.551936,0,0,0
0.614144,0,0,0
0.71936,0,0,0
0.7341056,0,0,0
0.6912256,0,0,0
0.6528,0,0,0
0.5611008,0,0,0
0.5292032,0,0,0
0.5069056,0,0,0
0.5026816,0,0,0
0.4979968,0,0,0
0.5056256,0,0,0
0.5374464,0,0,0
0.615168,0,0,0
0.531968,0,0,0
0.6809088,0,0,0
0.6470144,0,0,0
0.5592576,0,0,0
0.5435392,0,0,0
0.5316096,0,0,0
0.5135872,0,0,0
0.4946432,0,0,0
0.4888576,0,0,0
0.489856,0,0,0
0.5286144,0,0,0
0.6126336,0,0,0
0.685824,0,0,0
0.6818048,0,0,0
0.6526464,0,0,0
0.6024448,0,0,0
0.5185792,0,0,0
0.5494528,0,0,0
0.5169664,0,0,0
0.50688,0,0,0
0.5155072,0,0,0
0.51584,0,0,0
0.558976,0,0,0
0.6528,0,0,0
0.7254272,0,0,0
0.7149824,0,0,0
0.6432256,0,0,0
0.5758208,0,0,0
0.5445632,0,0,0
0.53248,0,0,0
0.5122304,0,0,0
0.504448,0,0,0
0.502528,0,0,0
0.5046528,0,0,0
0.5571328,0,0,0
0.6528,0,0,0
0.7144704,0,0,0
0.7293696,0,0,0
0.6884096,0,0,0
0.6491136,0,0,0
0.5703168,0,0,0
0.527488,0,0,0
0.520064,0,0,0
0.5184512,0,0,0
0.5202688,0,0,0
0.5250304,0,0,0
0.5474816,0,0,0
0.6547712,0,0,0
0.7169536,0,0,0
0.7455232,0,0,0
0.6562304,0,0,0
0.5896448,0,0,0
0.556544,0,0,0
0.5334272,0,0,0
0.50496,0,0,0
0.4998144,0,0,0
0.4993024,0,0,0
0.52736,0,0,0
0.553728,0,0,0
0.6322688,0,0,0
0.6709248,0,0,0
0.6806272,0,0,0
0.6527232,0,0,0
0.6183936,0,0,0
0.5515264,0,0,0
0.5242368,0,0,0
0.484096,0,0,0
0.4861696,0,0,0
0.4799232,0,0,0
0.4862976,0,0,0
0.4987136,0,0,0
0.51456,0,0,0
0.5288704,0,0,0
0.5376256,0,0,0
0.526976,0,0,0
0.501632,0,0,0
0.4776448,0,0,0
0.4609024,0,0,0
0.4427264,0,0,0
0.425856,0,0,0
0.4088064,0,0,0
0.4195328,0,0,0
0.4915712,0,0,0
0.5787904,0,0,0
0.6322432,0,0,0
0.6467584,0,0,0
0.6326016,0,0,0
0.6120704,0,0,0
0.56064,0,0,0
0.52736,0,0,0
0.511232,0,0,0
0.5057536,0,0,0
0.492032,0,0,0
0.5054208,0,0,0
0.5153792,0,0,0
0.4992,0,0,0
0.499072,0,0,0
0.4785664,0,0,0
0.4660224,0,0,0
0.4539136,0,0,0
0.45184,0,0,0
0.4477952,0,0,0
0.3858944,0,0,0
0.359424,0,0,0
0.355584,0,0,0
0.399104,0,0,0
0.4788224,0,0,0
0.552576,0,0,0
0.6385408,0,0,0
0.6526464,0,0,0
0.6221568,0,0,0
0.6136832,0,0,0
0.5528832,0,0,0
0.5285376,0,0,0
0.5116672,0,0,0
0.4984064,0,0,0
0.4960256,0,0,0
0.5026304,0,0,0
0.5374976,0,0,0
0.6371328,0,0,0
0.6912,0,0,0
0.6772992,0,0,0
0.6117888,0,0,0
0.4973312,0,0,0
0.4863232,0,0,0
0.477696,0,0,0
0.487552,0,0,0
0.480384,0,0,0
0.473728,0,0,0
0.481792,0,0,0
0.5599232,0,0,0
0.5867008,0,0,0
0.6272,0,0,0
0.6794496,0,0,0
0.6490112,0,0,0
0.6172416,0,0,0
0.5629952,0,0,0
0.47232,0,0,0
0.4661504,0,0,0
0.4712448,0,0,0
0.4739072,0,0,0
0.4788224,0,0,0
0.4894464,0,0,0
0.6048256,0,0,0
0.6552576,0,0,0
0.6552576,0,0,0
0.595712,0,0,0
0.5275392,0,0,0
0.5126144,0,0,0
0.5012224,0,0,0
0.5050624,0,0,0
0.4989184,0,0,0
0.5005824,0,0,0
0.5068544,0,0,0
0.5606144,0,0,0
0.6398976,0,0,0
0.6910464,0,0,0
0.6917888,0,0,0
0.6701312,0,0,0
0.6482176,0,0,0
0.5860864,0,0,0
0.52736,0,0,0
0.512,0,0,0
0.5128704,0,0,0
0.5148672,0,0,0
0.5149184,0,0,0
0.5742592,0,0,0
0.6568448,0,0,0
0.760064,0,0,0
0.717056,0,0,0
0.6530304,0,0,0
0.5642496,0,0,0
0.491264,0,0,0
0.4848128,0,0,0
0.481664,0,0,0
0.483968,0,0,0
0.512384,0,0,0
0.5279744,0,0,0
0.5772544,0,0,0
0.6399488,0,0,0
0.7051264,0,0,0
0.7206144,0,0,0
0.6742272,0,0,0
0.632064,0,0,0
0.5951232,0,0,0
0.576512,0,0,0
0.5336064,0,0,0
0.5327872,0,0,0
0.5250304,0,0,0
0.524544,0,0,0
0.5651712,0,0,0
0.6526976,0,0,0
0.7041536,0,0,0
0.6861312,0,0,0
0.6475776,0,0,0
0.6016768,0,0,0
0.5941504,0,0,0
0.5733888,0,0,0
0.5505024,0,0,0
0.539904,0,0,0
0.511744,0,0,0
0.5290752,0,0,0
0.58624,0,0,0
0.6224896,0,0,0
0.67328,0,0,0
0.7081216,0,0,0
0.6654976,0,0,0
0.6447104,0,0,0
0.6106112,0,0,0
0.5649664,0,0,0
0.5471744,0,0,0
0.5313536,0,0,0
0.5222912,0,0,0
0.5288192,0,0,0
0.5608192,0,0,0
0.6551296,0,0,0
0.7037952,0,0,0
0.6732032,0,0,0
0.606208,0,0,0
0.5632,0,0,0
0.5328128,0,0,0
0.530944,0,0,0
0.4910336,0,0,0
0.4864256,0,0,0
0.4787456,0,0,0
0.493312,0,0,0
0.5416704,0,0,0
0.6120704,0,0,0
0.6573824,0,0,0
0.6724864,0,0,0
0.6551296,0,0,0
0.6343168,0,0,0
0.6027776,0,0,0
0.5763072,0,0,0
0.5553664,0,0,0
0.5308416,0,0,0
0.5120256,0,0,0
0.51072,0,0,0
0.512256,0,0,0
0.5165568,0,0,0
0.5536768,0,0,0
0.5556224,0,0,0
0.5339392,0,0,0
0.4970752,0,0,0
0.4881152,0,0,0
0.477568,0,0,0
0.4463872,0,0,0
0.426752,0,0,0
0.4074752,0,0,0
0.4306432,0,0,0
0.474368,0,0,0
0.5161472,0,0,0
0.5702144,0,0,0
0.5928192,0,0,0
0.58624,0,0,0
0.5711872,0,0,0
0.5334528,0,0,0
0.532736,0,0,0
0.494848,0,0,0
0.4913152,0,0,0
0.4761856,0,0,0
0.4684288,0,0,0
0.4763136,0,0,0
0.4735232,0,0,0
0.4759808,0,0,0
0.4700672,0,0,0
0.418432,0,0,0
0.3592448,0,0,0
0.3153152,0,0,0
0.26752,0,0,0
0.1556992,0,0,0
0.1307136,0,0,0
0.2387456,0,0,0
0.290816,0,0,0
0.398848,0,0,0
0.5018624,0,0,0
0.600576,0,0,0
0.6118144,0,0,0
0.610176,0,0,0
0.5783296,0,0,0
0.557824,0,0,0
0.5352448,0,0,0
0.5099776,0,0,0
0.5019392,0,0,0
0.4892416,0,0,0
0.4958208,0,0,0
0.5394432,0,0,0
0.6144,0,0,0
0.6559488,0,0,0
0.6401024,0,0,0
0.5611776,0,0,0
0.511872,0,0,0
0.4918016,0,0,0
0.448,0,0,0
0.440192,0,0,0
0.434944,0,0,0
0.4708864,0,0,0
0.4880128,0,0,0
0.5655808,0,0,0
0.6348032,0,0,0
0.7168,0,0,0
0.7168,0,0,0
0.6411264,0,0,0
0.6069248,0,0,0
0.4849152,0,0,0
0.5540096,0,0,0
0.5263616,0,0,0
0.4728832,0,0,0
0.4351488,0,0,0
0.4248832,0,0,0
0.4526592,0,0,0
0.5736448,0,0,0
0.609152,0,0,0
0.591872,0,0,0
0.5217536,0,0,0
0.4320256,0,0,0
0.3651072,0,0,0
0.1279744,0,0,0
0.0001792,0,0,0
0.040192,0,0,0
0.102912,0,0,0
0.178944,0,0,0
0.4638464,0,0,0
0.5370368,0,0,0
0.6013952,0,0,0
0.614272,0,0,0
0.6066176,0,0,0
0.5864704,0,0,0
0.498944,0,0,0
0.530304,0,0,0
0.493568,0,0,0
0.47488,0,0,0
0.45824,0,0,0
0.4594176,0,0,0
0.4754432,0,0,0
0.5539072,0,0,0
0.5970432,0,0,0
0.57344,0,0,0
0.512,0,0,0
0.3584,0,0,0
0.2356224,0,0,0
0.128,0,0,0
0.0645888,0,0,0
0.0095744,0,0,0
0.0800256,0,0,0
0.183808,0,0,0
0.301056,0,0,0
0.4715008,0,0,0
0.561408,0,0,0
0.5681408,0,0,0
0.5632,0,0,0
0.5273856,0,0,0
0.4939008,0,0,0
0.383744,0,0,0
0.3712256,0,0,0
0.3584256,0,0,0
0.4162048,0,0,0
0.4667904,0,0,0
0.4413952,0,0,0
0.5425664,0,0,0
0.5902336,0,0,0
0.5720576,0,0,0
0.4661504,0,0,0
0.3551744,0,0,0
0.3105792,0,0,0
0.2450688,0,0,0
0.2050048,0,0,0
0.19968,0,0,0
0.211968,0,0,0
0.3353856,0,0,0
0.4646656,0,0,0
0.512,0,0,0
0.5951232,0,0,0
0.6189312,0,0,0
0.5969152,0,0,0
0.5742592,0,0,0
0.5128704,0,0,0
0.5376,0,0,0
0.5189376,0,0,0
0.48384,0,0,0
0.4473344,0,0,0
0.4512256,0,0,0
0.520192,0,0,0
0.5809408,0,0,0
0.6214144,0,0,0
0.6202624,0,0,0
0.576256,0,0,0
0.434944,0,0,0
0.2547456,0,0,0
0.2299136,0,0,0
0.0936704,0,0,0
0.0003072,0,0,0
-0.0077824,0,0,0
0.0687616,0,0,0
0.18944,0,0,0
0.4706816,0,0,0
0.5638656,0,0,0
0.5915904,0,0,0
0.58624,0,0,0
0.557312,0,0,0
0.4868352,0,0,0
0.490752,0,0,0
0.497664,0,0,0
0.4997632,0,0,0
0.6397696,0,0,0
0.497664,0,0,0
0.511744,0,0,0
0.4712192,0,0,0
0.497408,0,0,0
0.4734464,0,0,0
0.4096,0,0,0
0.3070464,0,0,0
0.1951744,0,0,0
0.1536256,0,0,0
-0.0164096,0,0,0
0.0057344,0,0,0
0.125568,0,0,0
0.1865984,0,0,0
0.4147712,0,0,0
0.5283328,0,0,0
0.576,0,0,0
0.6145024,0,0,0
0.6191872,0,0,0
0.61184,0,0,0
0.573824,0,0,0
0.5501696,0,0,0
0.502656,0,0,0
0.4747008,0,0,0
0.445824,0,0,0
0.4356352,0,0,0
0.43584,0,0,0
0.4170752,0,0,0
0.4059392,0,0,0
0.3967488,0,0,0
0.283136,0,0,0
0.2457088,0,0,0
0.2304,0,0,0
0.192,0,0,0
0.116096,0,0,0
0.051584,0,0,0
0.1013248,0,0,0
0.1950976,0,0,0
0.3413248,0,0,0
0.5092352,0,0,0
0.5763584,0,0,0
0.588544,0,0,0
0.5790208,0,0,0
0.5620992,0,0,0
0.51328,0,0,0
0.4612608,0,0,0
0.4327936,0,0,0
0.4329728,0,0,0
0.4349184,0,0,0
0.4339968,0,0,0
0.4660224,0,0,0
0.588672,0,0,0
0.6350848,0,0,0
0.6427904,0,0,0
0.5915648,0,0,0
0.5391872,0,0,0
0.5111808,0,0,0
0.4744704,0,0,0
0.465152,0,0,0
0.4745984,0,0,0
0.4768256,0,0,0
0.4427776,0,0,0
0.5031424,0,0,0
0.6290944,0,0,0
0.6706944,0,0,0
0.7023104,0,0,0
0.665344,0,0,0
0.614912,0,0,0
0.4960768,0,0,0
0.5206784,0,0,0
0.5016064,0,0,0
0.484096,0,0,0
0.473728,0,0,0
0.484352,0,0,0
0.5177344,0,0,0
0.605952,0,0,0
0.6781184,0,0,0
0.7018752,0,0,0
0.6220032,0,0,0
0.5938944,0,0,0
0.512,0,0,0
0.5212672,0,0,0
0.4935424,0,0,0
0.4096,0,0,0
0.4299264,0,0,0
0.4932864,0,0,0
0.606208,0,0,0
0.6446592,0,0,0
0.7424,0,0,0
0.7634176,0,0,0
0.6806528,0,0,0
0.6283776,0,0,0
0.49152,0,0,0
0.5285632,0,0,0
0.4809984,0,0,0
0.4511488,0,0,0
0.4377088,0,0,0
0.447232,0,0,0
0.4598016,0,0,0
0.563072,0,0,0
0.633856,0,0,0
0.6177024,0,0,0
0.5288192,0,0,0
0.4586752,0,0,0
0.439296,0,0,0
0.4471296,0,0,0
0.4531968,0,0,0
0.4068864,0,0,0
0.4484864,0,0,0
0.494336,0,0,0
0.5551104,0,0,0
0.617472,0,0,0
0.7346944,0,0,0
0.7168,0,0,0
0.6294528,0,0,0
0.5778688,0,0,0
0.4978432,0,0,0
0.5042176,0,0,0
0.4736256,0,0,0
0.4606464,0,0,0
0.4512512,0,0,0
0.4556288,0,0,0
0.4737536,0,0,0
0.5691648,0,0,0
0.6401024,0,0,0
0.6382336,0,0,0
0.5886208,0,0,0
0.5074432,0,0,0
0.4710144,0,0,0
0.4683776,0,0,0
0.462848,0,0,0
0.451072,0,0,0
0.4738304,0,0,0
0.5093376,0,0,0
0.5734912,0,0,0
0.5964544,0,0,0
0.6893312,0,0,0
0.699904,0,0,0
0.64768,0,0,0
0.6000128,0,0,0
0.5460736,0,0,0
0.540416,0,0,0
0.5017088,0,0,0
0.4852736,0,0,0
0.48128,0,0,0
0.4852736,0,0,0
0.5340672,0,0,0
0.6042624,0,0,0
0.6740992,0,0,0
0.64,0,0,0
0.57344,0,0,0
0.5247232,0,0,0
0.516096,0,0,0
0.505344,0,0,0
0.4865792,0,0,0
0.4744448,0,0,0
0.4845056,0,0,0
0.4864,0,0,0
0.717952,0,0,0
0.6765568,0,0,0
0.593408,0,0,0
0.5935104,0,0,0
0.5581568,0,0,0
0.5254912,0,0,0
0.425088,0,0,0
0.5326592,0,0,0
0.320768,0,0,0
0.2465024,0,0,0
0.2423296,0,0,0
0.2349056,0,0,0
0.2624,0,0,0
0.449024,0,0,0
0.454656,0,0,0
0.4387328,0,0,0
0.36096,0,0,0
0.35072,0,0,0
0.230272,0,0,0
0.137984,0,0,0
0.0880384,0,0,0
0.0827904,0,0,0
0.0833792,0,0,0
0.31232,0,0,0
0.4492544,0,0,0
0.47616,0,0,0
0.51456,0,0,0
0.5614592,0,0,0
0.5839616,0,0,0
0.573056,0,0,0
0.5483008,0,0,0
0.4776448,0,0,0
0.459264,0,0,0
0.4416,0,0,0
0.4352,0,0,0
0.43776,0,0,0
0.4349696,0,0,0
0.4274176,0,0,0
0.4272128,0,0,0
0.4096,0,0,0
0.3838976,0,0,0
0.3540224,0,0,0
0.35392,0,0,0
0.3421952,0,0,0
0.2813952,0,0,0
0.259584,0,0,0
0.265472,0,0,0
0.3409664,0,0,0
0.4009472,0,0,0
0.4999424,0,0,0
0.5462272,0,0,0
0.577408,0,0,0
0.583424,0,0,0
0.5629696,0,0,0
0.4895744,0,0,0
0.4502784,0,0,0
0.4212992,0,0,0
0.4064,0,0,0
0.3969792,0,0,0
0.404992,0,0,0
0.4417024,0,0,0
0.518912,0,0,0
0.5758976,0,0,0
0.5888512,0,0,0
0.5656832,0,0,0
0.5560064,0,0,0
0.5188608,0,0,0
0.4835328,0,0,0
0.4944896,0,0,0
0.4886016,0,0,0
0.51456,0,0,0
0.57216,0,0,0
0.59648,0,0,0
0.5479168,0,0,0
0.5502464,0,0,0
0.5377792,0,0,0
0.4864,0,0,0
0.4717824,0,0,0
0.472832,0,0,0
0.5888,0,0,0
0.452096,0,0,0
0.403712,0,0,0
0.35328,0,0,0
0.3400448,0,0,0
0.399232,0,0,0
0.4836096,0,0,0
0.5383424,0,0,0
0.5305856,0,0,0
0.49408,0,0,0
0.451456,0,0,0
0.4182016,0,0,0
0.38528,0,0,0
0.3521536,0,0,0
0.31872,0,0,0
0.3839744,0,0,0
0.4049664,0,0,0
0.4230144,0,0,0
0.5078528,0,0,0
0.5452288,0,0,0
0.5631744,0,0,0
0.563968,0,0,0
0.5424896,0,0,0
0.4854784,0,0,0
0.4882688,0,0,0
0.4609536,0,0,0
0.4365056,0,0,0
0.4298752,0,0,0
0.434944,0,0,0
0.4560384,0,0,0
0.5404416,0,0,0
0.5888,0,0,0
0.5661184,0,0,0
0.465152,0,0,0
0.380416,0,0,0
0.30976,0,0,0
0.3789568,0,0,0
0.2971648,0,0,0
0.1081088,0,0,0
0.256,0,0,0
0.3072,0,0,0
0.3540736,0,0,0
0.4257792,0,0,0
0.439936,0,0,0
0.5264384,0,0,0
0.5378816,0,0,0
0.465408,0,0,0
0.3862016,0,0,0
0.36352,0,0,0
0.3684352,0,0,0
